"state","State_name","Population","date","category","count","dataQualityGrade"
"AZ","Arizona ",7278717,2020-04-24,"positive",6045,"A+"
"CA","California *",39512223,2020-04-24,"positive",39254,"B"
"CO","Colorado ",5758736,2020-04-24,"positive",11262,"A"
"CT","Connecticut *",3565287,2020-04-24,"positive",23921,"B"
"DC","District of Columbia ",705749,2020-04-24,"positive",3528,"A+"
"DE","Delaware ",973764,2020-04-24,"positive",3442,"A"
"FL","Florida ",21477737,2020-04-24,"positive",30174,"A"
"GA","Georgia ",10617423,2020-04-24,"positive",22147,"A"
"GU","Guam *",167772,2020-04-24,"positive",141,"B"
"IA","Iowa ",3155070,2020-04-24,"positive",4445,"A+"
"ID","Idaho ",1787065,2020-04-24,"positive",1836,"A"
"IL","Illinois ",16980127,2020-04-24,"positive",39658,"A"
"IN","Indiana ",6732219,2020-04-24,"positive",13680,"A+"
"KS","Kansas ",2913314,2020-04-24,"positive",2777,"A"
"KY","Kentucky ",4467673,2020-04-24,"positive",3481,"A"
"LA","Louisiana *",4648794,2020-04-24,"positive",26140,"B"
"MA","Massachusetts ",6892503,2020-04-24,"positive",50969,"A+"
"MD","Maryland *",6045680,2020-04-24,"positive",16616,"B"
"ME","Maine *",1344212,2020-04-24,"positive",965,"B"
"MI","Michigan ",9986857,2020-04-24,"positive",36641,"A+"
"MN","Minnesota ",5639632,2020-04-24,"positive",3185,"A"
"MO","Missouri *",6840439,2020-04-24,"positive",6625,"B"
"MS","Mississippi ",2976149,2020-04-24,"positive",5434,"A"
"NC","North Carolina ",10488084,2020-04-24,"positive",8052,"A"
"NH","New Hampshire *",1359711,2020-04-24,"positive",1670,"B"
"NJ","New Jersey ",8882190,2020-04-24,"positive",102196,"A+"
"NV","Nevada ",3080156,2020-04-24,"positive",4398,"A+"
"NY","New York ",19453561,2020-04-24,"positive",271590,"A"
"OH","Ohio *",11689100,2020-04-24,"positive",15169,"B"
"OK","Oklahoma ",3956971,2020-04-24,"positive",3121,"A+"
"OR","Oregon ",4217737,2020-04-24,"positive",2177,"A+"
"PA","Pennsylvania ",12801989,2020-04-24,"positive",38652,"A+"
"PR","Puerto Rico *",2933408,2020-04-24,"positive",1276,"B"
"RI","Rhode Island ",1059361,2020-04-24,"positive",6699,"A+"
"SC","South Carolina ",5148714,2020-04-24,"positive",4917,"A"
"SD","South Dakota *",884659,2020-04-24,"positive",2040,"B"
"TN","Tennessee *",6829174,2020-04-24,"positive",8726,"B"
"TX","Texas *",28995881,2020-04-24,"positive",22806,"B"
"UT","Utah *",3205958,2020-04-24,"positive",3782,"B"
"VA","Virginia ",8535519,2020-04-24,"positive",11594,"A+"
"VT","Vermont *",623989,2020-04-24,"positive",843,"B"
"WA","Washington *",7614893,2020-04-24,"positive",13933,"B"
"WI","Wisconsin ",5822434,2020-04-24,"positive",5356,"A+"
"WV","West Virginia *",1792147,2020-04-24,"positive",988,"B"
"AK","Alaska ",731545,2020-04-23,"positive",337,"A"
"AL","Alabama *",4903185,2020-04-23,"positive",5778,"B"
"AR","Arkansas ",3017804,2020-04-23,"positive",2465,"A"
"AZ","Arizona ",7278717,2020-04-23,"positive",5769,"A+"
"CA","California *",39512223,2020-04-23,"positive",37369,"B"
"CO","Colorado ",5758736,2020-04-23,"positive",10878,"A"
"CT","Connecticut *",3565287,2020-04-23,"positive",23100,"B"
"DC","District of Columbia ",705749,2020-04-23,"positive",3361,"A+"
"DE","Delaware ",973764,2020-04-23,"positive",3308,"A"
"FL","Florida ",21477737,2020-04-23,"positive",28832,"A"
"GA","Georgia ",10617423,2020-04-23,"positive",21512,"A"
"GU","Guam *",167772,2020-04-23,"positive",135,"B"
"IA","Iowa ",3155070,2020-04-23,"positive",3924,"A+"
"ID","Idaho ",1787065,2020-04-23,"positive",1802,"A"
"IL","Illinois ",16980127,2020-04-23,"positive",36934,"A"
"IN","Indiana ",6732219,2020-04-23,"positive",13039,"A+"
"KS","Kansas ",2913314,2020-04-23,"positive",2482,"A"
"KY","Kentucky ",4467673,2020-04-23,"positive",3373,"A"
"LA","Louisiana *",4648794,2020-04-23,"positive",25739,"B"
"MA","Massachusetts ",6892503,2020-04-23,"positive",47992,"A+"
"MD","Maryland *",6045680,2020-04-23,"positive",15737,"B"
"ME","Maine *",1344212,2020-04-23,"positive",937,"B"
"MI","Michigan ",9986857,2020-04-23,"positive",35291,"A+"
"MN","Minnesota ",5639632,2020-04-23,"positive",2942,"A"
"MO","Missouri *",6840439,2020-04-23,"positive",6321,"B"
"MS","Mississippi ",2976149,2020-04-23,"positive",5153,"A"
"NC","North Carolina ",10488084,2020-04-23,"positive",7608,"A"
"NH","New Hampshire *",1359711,2020-04-23,"positive",1588,"B"
"NJ","New Jersey ",8882190,2020-04-23,"positive",99989,"A+"
"NV","Nevada ",3080156,2020-04-23,"positive",4208,"A+"
"NY","New York ",19453561,2020-04-23,"positive",263460,"A"
"OH","Ohio *",11689100,2020-04-23,"positive",14694,"B"
"OK","Oklahoma ",3956971,2020-04-23,"positive",3017,"A+"
"OR","Oregon ",4217737,2020-04-23,"positive",2127,"A+"
"PA","Pennsylvania ",12801989,2020-04-23,"positive",37053,"A+"
"PR","Puerto Rico *",2933408,2020-04-23,"positive",915,"B"
"RI","Rhode Island ",1059361,2020-04-23,"positive",6262,"A+"
"SC","South Carolina ",5148714,2020-04-23,"positive",4917,"A"
"SD","South Dakota *",884659,2020-04-23,"positive",1956,"B"
"TN","Tennessee *",6829174,2020-04-23,"positive",8266,"B"
"TX","Texas *",28995881,2020-04-23,"positive",21944,"B"
"UT","Utah *",3205958,2020-04-23,"positive",3612,"B"
"VA","Virginia ",8535519,2020-04-23,"positive",10998,"A+"
"VT","Vermont *",623989,2020-04-23,"positive",834,"B"
"WA","Washington *",7614893,2020-04-23,"positive",13589,"B"
"WI","Wisconsin ",5822434,2020-04-23,"positive",5052,"A+"
"WV","West Virginia *",1792147,2020-04-23,"positive",967,"B"
"AK","Alaska ",731545,2020-04-22,"positive",335,"A"
"AL","Alabama *",4903185,2020-04-22,"positive",5465,"B"
"AR","Arkansas ",3017804,2020-04-22,"positive",2276,"A"
"AZ","Arizona ",7278717,2020-04-22,"positive",5459,"A+"
"CA","California *",39512223,2020-04-22,"positive",35396,"B"
"CO","Colorado ",5758736,2020-04-22,"positive",10447,"A"
"CT","Connecticut *",3565287,2020-04-22,"positive",22469,"B"
"DC","District of Columbia ",705749,2020-04-22,"positive",3206,"A+"
"DE","Delaware ",973764,2020-04-22,"positive",3200,"A"
"FL","Florida ",21477737,2020-04-22,"positive",28309,"A"
"GA","Georgia ",10617423,2020-04-22,"positive",20740,"A"
"GU","Guam *",167772,2020-04-22,"positive",134,"B"
"IA","Iowa ",3155070,2020-04-22,"positive",3748,"A+"
"ID","Idaho ",1787065,2020-04-22,"positive",1766,"A"
"IL","Illinois ",16980127,2020-04-22,"positive",35108,"A"
"IN","Indiana ",6732219,2020-04-22,"positive",12438,"A+"
"KS","Kansas ",2913314,2020-04-22,"positive",2211,"A"
"KY","Kentucky ",4467673,2020-04-22,"positive",3192,"A"
"LA","Louisiana *",4648794,2020-04-22,"positive",25258,"B"
"MA","Massachusetts ",6892503,2020-04-22,"positive",44913,"A+"
"MD","Maryland *",6045680,2020-04-22,"positive",14775,"B"
"ME","Maine *",1344212,2020-04-22,"positive",907,"B"
"MI","Michigan ",9986857,2020-04-22,"positive",33966,"A+"
"MN","Minnesota ",5639632,2020-04-22,"positive",2721,"A"
"MO","Missouri *",6840439,2020-04-22,"positive",6137,"B"
"MS","Mississippi ",2976149,2020-04-22,"positive",4894,"A"
"NC","North Carolina ",10488084,2020-04-22,"positive",7220,"A"
"NH","New Hampshire *",1359711,2020-04-22,"positive",1491,"B"
"NJ","New Jersey ",8882190,2020-04-22,"positive",95865,"A+"
"NV","Nevada ",3080156,2020-04-22,"positive",4081,"A+"
"NY","New York ",19453561,2020-04-22,"positive",257216,"A"
"OH","Ohio *",11689100,2020-04-22,"positive",14117,"B"
"OK","Oklahoma ",3956971,2020-04-22,"positive",2894,"A+"
"OR","Oregon ",4217737,2020-04-22,"positive",2059,"A+"
"PA","Pennsylvania ",12801989,2020-04-22,"positive",35684,"A+"
"PR","Puerto Rico *",2933408,2020-04-22,"positive",915,"B"
"RI","Rhode Island ",1059361,2020-04-22,"positive",5845,"A+"
"SC","South Carolina ",5148714,2020-04-22,"positive",4761,"A"
"SD","South Dakota *",884659,2020-04-22,"positive",1858,"B"
"TN","Tennessee *",6829174,2020-04-22,"positive",7842,"B"
"TX","Texas *",28995881,2020-04-22,"positive",21069,"B"
"UT","Utah *",3205958,2020-04-22,"positive",3445,"B"
"VA","Virginia ",8535519,2020-04-22,"positive",10266,"A+"
"VT","Vermont *",623989,2020-04-22,"positive",831,"B"
"WA","Washington *",7614893,2020-04-22,"positive",13328,"B"
"WI","Wisconsin ",5822434,2020-04-22,"positive",4845,"A+"
"WV","West Virginia *",1792147,2020-04-22,"positive",939,"B"
"AK","Alaska ",731545,2020-04-21,"positive",329,"A"
"AL","Alabama *",4903185,2020-04-21,"positive",5231,"B"
"AR","Arkansas ",3017804,2020-04-21,"positive",2227,"A"
"AZ","Arizona ",7278717,2020-04-21,"positive",5251,"A+"
"CA","California *",39512223,2020-04-21,"positive",33261,"B"
"CO","Colorado ",5758736,2020-04-21,"positive",10106,"A"
"CT","Connecticut *",3565287,2020-04-21,"positive",20360,"B"
"DC","District of Columbia ",705749,2020-04-21,"positive",3098,"A+"
"DE","Delaware ",973764,2020-04-21,"positive",2931,"A"
"FL","Florida ",21477737,2020-04-21,"positive",27495,"A"
"GA","Georgia ",10617423,2020-04-21,"positive",19881,"A"
"GU","Guam *",167772,2020-04-21,"positive",133,"B"
"IA","Iowa ",3155070,2020-04-21,"positive",3641,"A+"
"ID","Idaho ",1787065,2020-04-21,"positive",1736,"A"
"IL","Illinois ",16980127,2020-04-21,"positive",33059,"A"
"IN","Indiana ",6732219,2020-04-21,"positive",12097,"A+"
"KS","Kansas ",2913314,2020-04-21,"positive",2025,"A"
"KY","Kentucky ",4467673,2020-04-21,"positive",3050,"A"
"LA","Louisiana *",4648794,2020-04-21,"positive",24854,"B"
"MA","Massachusetts ",6892503,2020-04-21,"positive",43168,"A+"
"MD","Maryland *",6045680,2020-04-21,"positive",14193,"B"
"ME","Maine *",1344212,2020-04-21,"positive",888,"B"
"MI","Michigan ",9986857,2020-04-21,"positive",32967,"A+"
"MN","Minnesota ",5639632,2020-04-21,"positive",2567,"A"
"MO","Missouri *",6840439,2020-04-21,"positive",5941,"B"
"MS","Mississippi ",2976149,2020-04-21,"positive",4716,"A"
"NC","North Carolina ",10488084,2020-04-21,"positive",6951,"A"
"NH","New Hampshire *",1359711,2020-04-21,"positive",1491,"B"
"NJ","New Jersey ",8882190,2020-04-21,"positive",92387,"A+"
"NV","Nevada ",3080156,2020-04-21,"positive",3937,"A+"
"NY","New York ",19453561,2020-04-21,"positive",251690,"A"
"OH","Ohio *",11689100,2020-04-21,"positive",13725,"B"
"OK","Oklahoma ",3956971,2020-04-21,"positive",2807,"A+"
"OR","Oregon ",4217737,2020-04-21,"positive",2002,"A+"
"PA","Pennsylvania ",12801989,2020-04-21,"positive",34528,"A+"
"PR","Puerto Rico *",2933408,2020-04-21,"positive",1298,"B"
"RI","Rhode Island ",1059361,2020-04-21,"positive",5467,"A+"
"SC","South Carolina ",5148714,2020-04-21,"positive",4439,"A"
"SD","South Dakota *",884659,2020-04-21,"positive",1755,"B"
"TN","Tennessee *",6829174,2020-04-21,"positive",7394,"B"
"TX","Texas *",28995881,2020-04-21,"positive",20196,"B"
"UT","Utah *",3205958,2020-04-21,"positive",3296,"B"
"VA","Virginia ",8535519,2020-04-21,"positive",9630,"A+"
"VT","Vermont *",623989,2020-04-21,"positive",828,"B"
"WA","Washington *",7614893,2020-04-21,"positive",13051,"B"
"WI","Wisconsin ",5822434,2020-04-21,"positive",4620,"A+"
"WV","West Virginia *",1792147,2020-04-21,"positive",914,"B"
"AK","Alaska ",731545,2020-04-20,"positive",321,"A"
"AL","Alabama *",4903185,2020-04-20,"positive",5025,"B"
"AR","Arkansas ",3017804,2020-04-20,"positive",1923,"A"
"AZ","Arizona ",7278717,2020-04-20,"positive",5064,"A+"
"CA","California *",39512223,2020-04-20,"positive",30978,"B"
"CO","Colorado ",5758736,2020-04-20,"positive",9730,"A"
"CT","Connecticut *",3565287,2020-04-20,"positive",19815,"B"
"DC","District of Columbia ",705749,2020-04-20,"positive",2927,"A+"
"DE","Delaware ",973764,2020-04-20,"positive",2745,"A"
"FL","Florida ",21477737,2020-04-20,"positive",26660,"A"
"GA","Georgia ",10617423,2020-04-20,"positive",18947,"A"
"GU","Guam *",167772,2020-04-20,"positive",133,"B"
"IA","Iowa ",3155070,2020-04-20,"positive",3159,"A+"
"ID","Idaho ",1787065,2020-04-20,"positive",1672,"A"
"IL","Illinois ",16980127,2020-04-20,"positive",31508,"A"
"IN","Indiana ",6732219,2020-04-20,"positive",11686,"A+"
"KS","Kansas ",2913314,2020-04-20,"positive",1986,"A"
"KY","Kentucky ",4467673,2020-04-20,"positive",2960,"A"
"LA","Louisiana *",4648794,2020-04-20,"positive",24523,"B"
"MA","Massachusetts ",6892503,2020-04-20,"positive",41416,"A+"
"MD","Maryland *",6045680,2020-04-20,"positive",13684,"B"
"ME","Maine *",1344212,2020-04-20,"positive",875,"B"
"MI","Michigan ",9986857,2020-04-20,"positive",32000,"A+"
"MN","Minnesota ",5639632,2020-04-20,"positive",2470,"A"
"MO","Missouri *",6840439,2020-04-20,"positive",5807,"B"
"MS","Mississippi ",2976149,2020-04-20,"positive",4512,"A"
"NC","North Carolina ",10488084,2020-04-20,"positive",6764,"A"
"NH","New Hampshire *",1359711,2020-04-20,"positive",1392,"B"
"NJ","New Jersey ",8882190,2020-04-20,"positive",88806,"A+"
"NV","Nevada ",3080156,2020-04-20,"positive",3830,"A+"
"NY","New York ",19453561,2020-04-20,"positive",247512,"A"
"OH","Ohio *",11689100,2020-04-20,"positive",12919,"B"
"OK","Oklahoma ",3956971,2020-04-20,"positive",2680,"A+"
"OR","Oregon ",4217737,2020-04-20,"positive",1956,"A+"
"PA","Pennsylvania ",12801989,2020-04-20,"positive",33232,"A+"
"PR","Puerto Rico *",2933408,2020-04-20,"positive",1252,"B"
"RI","Rhode Island ",1059361,2020-04-20,"positive",5098,"A+"
"SC","South Carolina ",5148714,2020-04-20,"positive",4377,"A"
"SD","South Dakota *",884659,2020-04-20,"positive",1685,"B"
"TN","Tennessee *",6829174,2020-04-20,"positive",7238,"B"
"TX","Texas *",28995881,2020-04-20,"positive",19458,"B"
"UT","Utah *",3205958,2020-04-20,"positive",3213,"B"
"VA","Virginia ",8535519,2020-04-20,"positive",8990,"A+"
"VT","Vermont *",623989,2020-04-20,"positive",820,"B"
"WA","Washington *",7614893,2020-04-20,"positive",12787,"B"
"WI","Wisconsin ",5822434,2020-04-20,"positive",4499,"A+"
"WV","West Virginia *",1792147,2020-04-20,"positive",902,"B"
"AK","Alaska ",731545,2020-04-19,"positive",319,"A"
"AL","Alabama *",4903185,2020-04-19,"positive",4837,"B"
"AR","Arkansas ",3017804,2020-04-19,"positive",1781,"A"
"AZ","Arizona ",7278717,2020-04-19,"positive",4929,"A+"
"CA","California *",39512223,2020-04-19,"positive",30333,"B"
"CO","Colorado ",5758736,2020-04-19,"positive",9433,"A"
"CT","Connecticut *",3565287,2020-04-19,"positive",17550,"B"
"DC","District of Columbia ",705749,2020-04-19,"positive",2793,"A+"
"DE","Delaware ",973764,2020-04-19,"positive",2538,"A"
"FL","Florida ",21477737,2020-04-19,"positive",25996,"A"
"GA","Georgia ",10617423,2020-04-19,"positive",18301,"A"
"GU","Guam *",167772,2020-04-19,"positive",133,"B"
"IA","Iowa ",3155070,2020-04-19,"positive",2902,"A+"
"ID","Idaho ",1787065,2020-04-19,"positive",1668,"A"
"IL","Illinois ",16980127,2020-04-19,"positive",30357,"A"
"IN","Indiana ",6732219,2020-04-19,"positive",11210,"A+"
"KS","Kansas ",2913314,2020-04-19,"positive",1849,"A"
"KY","Kentucky ",4467673,2020-04-19,"positive",2707,"A"
"LA","Louisiana *",4648794,2020-04-19,"positive",23928,"B"
"MA","Massachusetts ",6892503,2020-04-19,"positive",39820,"A+"
"MD","Maryland *",6045680,2020-04-19,"positive",12830,"B"
"ME","Maine *",1344212,2020-04-19,"positive",867,"B"
"MI","Michigan ",9986857,2020-04-19,"positive",31424,"A+"
"MN","Minnesota ",5639632,2020-04-19,"positive",2356,"A"
"MO","Missouri *",6840439,2020-04-19,"positive",5667,"B"
"MS","Mississippi ",2976149,2020-04-19,"positive",4274,"A"
"NC","North Carolina ",10488084,2020-04-19,"positive",6493,"A"
"NH","New Hampshire *",1359711,2020-04-19,"positive",1342,"B"
"NJ","New Jersey ",8882190,2020-04-19,"positive",85301,"A+"
"NV","Nevada ",3080156,2020-04-19,"positive",3728,"A+"
"NY","New York ",19453561,2020-04-19,"positive",242786,"A"
"OH","Ohio *",11689100,2020-04-19,"positive",11602,"B"
"OK","Oklahoma ",3956971,2020-04-19,"positive",2599,"A+"
"OR","Oregon ",4217737,2020-04-19,"positive",1910,"A+"
"PA","Pennsylvania ",12801989,2020-04-19,"positive",32284,"A+"
"PR","Puerto Rico *",2933408,2020-04-19,"positive",1213,"B"
"RI","Rhode Island ",1059361,2020-04-19,"positive",4755,"A+"
"SC","South Carolina ",5148714,2020-04-19,"positive",4377,"A"
"SD","South Dakota *",884659,2020-04-19,"positive",1635,"B"
"TN","Tennessee *",6829174,2020-04-19,"positive",7070,"B"
"TX","Texas *",28995881,2020-04-19,"positive",18923,"B"
"UT","Utah *",3205958,2020-04-19,"positive",3069,"B"
"VA","Virginia ",8535519,2020-04-19,"positive",8537,"A+"
"VT","Vermont *",623989,2020-04-19,"positive",817,"B"
"WA","Washington *",7614893,2020-04-19,"positive",12461,"B"
"WI","Wisconsin ",5822434,2020-04-19,"positive",4346,"A+"
"WV","West Virginia *",1792147,2020-04-19,"positive",863,"B"
"AK","Alaska ",731545,2020-04-18,"positive",314,"A"
"AL","Alabama *",4903185,2020-04-18,"positive",4655,"B"
"AR","Arkansas ",3017804,2020-04-18,"positive",1739,"A"
"AZ","Arizona ",7278717,2020-04-18,"positive",4719,"A+"
"CA","California *",39512223,2020-04-18,"positive",28963,"B"
"CO","Colorado ",5758736,2020-04-18,"positive",9047,"A"
"CT","Connecticut *",3565287,2020-04-18,"positive",16809,"B"
"DC","District of Columbia ",705749,2020-04-18,"positive",2666,"A+"
"DE","Delaware ",973764,2020-04-18,"positive",2323,"A"
"FL","Florida ",21477737,2020-04-18,"positive",25269,"A"
"GA","Georgia ",10617423,2020-04-18,"positive",17669,"A"
"GU","Guam *",167772,2020-04-18,"positive",133,"B"
"IA","Iowa ",3155070,2020-04-18,"positive",2513,"A+"
"ID","Idaho ",1787065,2020-04-18,"positive",1655,"A"
"IL","Illinois ",16980127,2020-04-18,"positive",29160,"A"
"IN","Indiana ",6732219,2020-04-18,"positive",10641,"A+"
"KS","Kansas ",2913314,2020-04-18,"positive",1790,"A"
"KY","Kentucky ",4467673,2020-04-18,"positive",2522,"A"
"LA","Louisiana *",4648794,2020-04-18,"positive",23580,"B"
"MA","Massachusetts ",6892503,2020-04-18,"positive",37527,"A+"
"MD","Maryland *",6045680,2020-04-18,"positive",12308,"B"
"ME","Maine *",1344212,2020-04-18,"positive",847,"B"
"MI","Michigan ",9986857,2020-04-18,"positive",30791,"A+"
"MN","Minnesota ",5639632,2020-04-18,"positive",2213,"A"
"MO","Missouri *",6840439,2020-04-18,"positive",5517,"B"
"MS","Mississippi ",2976149,2020-04-18,"positive",3974,"A"
"NC","North Carolina ",10488084,2020-04-18,"positive",6140,"A"
"NH","New Hampshire *",1359711,2020-04-18,"positive",1287,"B"
"NJ","New Jersey ",8882190,2020-04-18,"positive",81420,"A+"
"NV","Nevada ",3080156,2020-04-18,"positive",3626,"A+"
"NY","New York ",19453561,2020-04-18,"positive",236732,"A"
"OH","Ohio *",11689100,2020-04-18,"positive",10222,"B"
"OK","Oklahoma ",3956971,2020-04-18,"positive",2570,"A+"
"OR","Oregon ",4217737,2020-04-18,"positive",1844,"A+"
"PA","Pennsylvania ",12801989,2020-04-18,"positive",31069,"A+"
"PR","Puerto Rico *",2933408,2020-04-18,"positive",1118,"B"
"RI","Rhode Island ",1059361,2020-04-18,"positive",4479,"A+"
"SC","South Carolina ",5148714,2020-04-18,"positive",4246,"A"
"SD","South Dakota *",884659,2020-04-18,"positive",1542,"B"
"TN","Tennessee *",6829174,2020-04-18,"positive",6762,"B"
"TX","Texas *",28995881,2020-04-18,"positive",18260,"B"
"UT","Utah *",3205958,2020-04-18,"positive",2931,"B"
"VA","Virginia ",8535519,2020-04-18,"positive",8053,"A+"
"VT","Vermont *",623989,2020-04-18,"positive",813,"B"
"WA","Washington *",7614893,2020-04-18,"positive",12372,"B"
"WI","Wisconsin ",5822434,2020-04-18,"positive",4199,"A+"
"WV","West Virginia *",1792147,2020-04-18,"positive",785,"B"
"AK","Alaska ",731545,2020-04-17,"positive",309,"A"
"AL","Alabama *",4903185,2020-04-17,"positive",4530,"B"
"AR","Arkansas ",3017804,2020-04-17,"positive",1695,"A"
"AZ","Arizona ",7278717,2020-04-17,"positive",4507,"A+"
"CA","California *",39512223,2020-04-17,"positive",27528,"B"
"CO","Colorado ",5758736,2020-04-17,"positive",8675,"A"
"CT","Connecticut *",3565287,2020-04-17,"positive",16809,"B"
"DC","District of Columbia ",705749,2020-04-17,"positive",2476,"A+"
"DE","Delaware ",973764,2020-04-17,"positive",2323,"A"
"FL","Florida ",21477737,2020-04-17,"positive",24119,"A"
"GA","Georgia ",10617423,2020-04-17,"positive",17194,"A"
"GU","Guam *",167772,2020-04-17,"positive",133,"B"
"IA","Iowa ",3155070,2020-04-17,"positive",2332,"A+"
"ID","Idaho ",1787065,2020-04-17,"positive",1609,"A"
"IL","Illinois ",16980127,2020-04-17,"positive",27575,"A"
"IN","Indiana ",6732219,2020-04-17,"positive",10154,"A+"
"KS","Kansas ",2913314,2020-04-17,"positive",1705,"A"
"KY","Kentucky ",4467673,2020-04-17,"positive",2429,"A"
"LA","Louisiana *",4648794,2020-04-17,"positive",23118,"B"
"MA","Massachusetts ",6892503,2020-04-17,"positive",35125,"A+"
"MD","Maryland *",6045680,2020-04-17,"positive",11572,"B"
"ME","Maine *",1344212,2020-04-17,"positive",827,"B"
"MI","Michigan ",9986857,2020-04-17,"positive",30023,"A+"
"MN","Minnesota ",5639632,2020-04-17,"positive",2071,"A"
"MO","Missouri *",6840439,2020-04-17,"positive",5283,"B"
